Column1;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column119;Column120;Column121;Column126;Column128
19;3;3;33;3;95;9;3;31;51;29;31;5;1;48;76;63;72;29;9;31;53;56;55;33;21;42;39;1;7;4;6;68;12;75;15;49;9;71;38;34;43;43;4;82;86;89;74;63;66;0;3;0;14;21;51;48;2;2;5;4;94;2;11;1;35;49;15;63;3;5;5;4;81;54;21;17;77;4;11;19;19;21;46;41;44;41;28;35;37;0;0;5;66;26;43;45;5;15;9;0;6
36;3;1;29;1;99;1;1;37;47;31;62;3;1;21;35;3;44;65;4;73;26;25;24;3;8;1;38;2;34;53;59;14;45;39;39;34;45;3;53;5;49;53;43;39;45;33;39;4;54;1;34;1;21;17;16;17;7;5;4;4;83;9;19;15;31;38;29;33;5;46;5;3;74;32;36;56;0;3;11;21;19;18;14;21;23;23;44;39;54;0;0;13;92;6;73;87;1;38;25;0;28
19;3;2;42;2;96;9;1;33;45;25;22;4;1;51;83;68;76;23;9;34;52;48;47;54;5;38;24;1;6;2;4;61;7;85;17;46;15;67;32;28;4;38;43;83;87;93;7;78;78;0;4;0;35;39;44;44;5;4;5;4;95;3;9;1;45;54;23;73;4;37;5;1;91;67;5;15;71;1;0;19;18;17;46;39;38;4;25;26;25;0;0;5;71;4;6;63;3;18;8;0;1
41;3;1;48;1;86;17;18;53;57;45;43;2;1;21;49;12;45;52;26;5;26;19;2;28;11;17;18;2;41;34;41;32;38;42;63;49;59;34;48;46;49;51;52;66;64;75;64;46;52;0;7;1;62;6;61;68;27;23;22;22;83;16;38;32;44;51;41;4;24;55;0;1;91;39;34;45;65;31;28;14;12;11;24;25;26;22;54;29;31;0;0;19;42;36;52;5;1;27;12;0;5
6;3;12;9;51;0;1;52;5;55;39;24;13;1;53;77;16;34;34;44;52;49;29;32;41;25;29;35;5;17;44;5;26;46;57;64;32;5;3;43;53;5;48;1;66;53;73;69;64;6;6;31;15;26;33;42;48;5;55;64;67;27;45;1;1;97;91;1;74;95;47;5;3;93;77;25;25;54;12;24;5;49;46;58;64;79;65;59;57;15;0;0;8;41;68;88;79;5;37;14;0;52
9;3;16;4;35;64;16;18;26;46;26;42;17;1;63;66;19;65;42;25;42;64;76;86;35;25;69;47;6;15;24;31;57;29;63;4;36;21;62;38;54;44;43;46;58;57;63;58;48;51;1;52;13;41;47;5;51;54;54;52;49;61;25;3;26;42;45;41;49;22;58;0;12;8;48;1;34;46;1;27;75;81;91;58;72;91;74;5;55;64;8;4;55;39;59;69;47;11;24;63;45;21
34;3;2;42;13;8;33;1;38;48;28;19;0;0;63;83;36;65;22;9;24;65;55;55;44;19;44;5;1;6;1;13;74;16;76;4;57;18;75;34;39;44;41;49;8;82;86;77;31;48;1;15;2;3;45;51;49;22;29;3;26;78;8;16;15;46;55;32;61;11;61;0;3;79;56;3;54;69;3;5;39;37;37;65;62;71;6;43;56;42;1;0;31;36;57;41;48;4;12;53;0;4
37;3;2;37;1;11;2;1;45;42;26;56;0;0;11;36;26;25;65;74;52;16;18;36;16;13;67;26;5;67;66;68;23;53;28;66;56;69;36;59;56;73;71;44;12;15;24;1;73;75;4;65;0;5;9;24;39;0;1;1;2;97;0;27;23;36;34;41;38;17;51;5;4;69;41;23;35;44;81;94;7;8;11;3;7;9;11;58;47;83;1;0;2;9;63;8;8;4;16;2;0;55
23;3;2;45;0;97;11;1;39;46;26;42;0;0;27;55;39;43;52;37;42;28;24;22;9;3;21;53;2;27;44;47;17;45;51;85;3;73;24;48;31;51;52;48;61;66;64;66;52;62;1;19;1;14;18;19;31;5;6;6;8;68;9;21;21;47;53;39;59;9;52;5;3;68;56;1;56;44;25;18;23;2;2;32;35;36;32;62;65;51;1;0;15;64;56;72;59;14;3;4;0;1
20;3;47;34;22;73;16;9;37;5;3;39;48;1;27;59;37;45;43;29;4;31;32;35;22;14;22;33;34;32;19;3;36;35;59;59;39;36;43;64;39;63;66;44;56;58;61;52;58;58;19;3;8;43;48;54;63;12;12;12;13;89;8;23;2;36;42;3;53;18;62;0;63;64;5;3;41;4;31;16;9;9;1;19;22;25;25;44;36;36;12;0;12;62;45;69;65;33;22;6;32;36
6;3;4;37;6;8;45;14;39;64;45;4;5;1;38;63;24;6;35;17;42;4;45;45;32;27;31;45;2;16;16;17;65;7;71;12;56;17;59;56;61;64;62;31;7;72;88;58;26;32;1;11;3;62;62;59;56;64;56;48;42;66;17;14;11;27;29;31;17;19;75;0;4;77;19;5;1;54;6;4;67;72;78;68;65;77;64;63;8;17;0;2;44;3;2;16;0;2;32;15;0;36
6;3;2;3;3;8;61;13;24;42;25;37;4;1;65;7;17;68;3;14;41;73;71;69;55;33;61;59;1;11;7;12;6;16;75;32;4;17;61;48;48;54;53;31;77;76;76;61;75;65;0;1;3;31;3;32;33;35;3;29;28;67;11;8;8;31;43;19;56;15;51;5;1;95;49;14;34;48;4;3;1;1;1;77;7;86;67;56;69;29;0;0;49;5;55;64;72;1;45;26;0;7
34;3;1;33;1;1;4;17;35;48;29;51;3;1;15;39;1;25;61;73;39;17;21;37;22;14;23;26;3;62;38;54;2;82;42;34;49;58;26;89;78;8;88;6;0;0;0;0;43;59;6;1;1;36;55;54;59;28;38;34;34;71;17;59;38;33;59;32;4;46;85;0;4;56;2;43;31;33;58;13;23;23;24;37;46;51;43;81;87;76;2;0;33;53;47;74;68;0;98;48;0;85
18;3;0;36;1;99;2;1;32;42;25;49;0;0;38;59;64;53;48;13;56;39;35;33;44;16;23;32;0;11;11;25;29;9;63;29;39;36;42;43;21;5;49;37;72;76;85;61;63;71;0;5;0;62;46;38;32;3;2;2;1;98;3;9;9;38;45;27;65;4;46;5;1;89;6;0;34;56;22;36;14;13;13;25;29;31;32;27;2;21;0;0;2;73;49;5;7;1;23;1;0;8
34;3;5;43;11;82;34;8;25;36;21;61;6;1;63;57;24;67;58;15;5;66;7;71;55;21;37;45;1;1;22;27;61;21;53;26;52;16;64;2;43;27;25;48;82;82;91;71;39;45;1;9;4;29;34;38;42;33;34;34;34;68;22;23;22;45;54;26;69;8;4;5;2;92;63;11;56;29;3;11;54;53;53;53;6;7;62;56;54;64;1;0;47;61;77;74;72;3;27;43;43;12
1;3;4;33;33;73;2;1;47;5;42;54;6;1;16;37;38;4;61;38;59;22;23;25;19;11;47;25;6;49;47;52;36;44;33;46;45;51;42;44;37;5;5;36;53;53;63;53;62;47;3;31;0;45;53;51;44;2;2;2;1;98;2;12;11;32;36;29;54;7;46;5;5;76;52;13;46;48;38;23;7;8;1;8;13;14;14;48;22;35;2;0;1;76;54;68;69;7;13;0;0;25
6;3;1;55;27;28;6;74;43;6;41;3;1;1;32;57;2;36;32;52;27;3;38;57;29;22;32;25;1;5;63;58;36;55;5;41;36;46;42;51;73;61;58;74;44;43;53;46;38;31;1;76;1;49;56;61;68;1;1;1;1;12;1;83;65;57;57;6;21;1;82;0;1;75;24;22;24;42;25;56;53;66;85;48;51;64;5;73;71;25;1;1;1;31;45;72;57;1;62;61;5;1
38;3;4;34;2;94;4;1;49;55;39;44;0;0;2;54;1;51;5;28;35;25;23;23;23;6;23;33;4;37;34;31;33;34;52;7;56;32;39;38;44;38;39;42;64;7;63;52;68;65;1;15;0;66;52;45;41;1;7;6;5;92;3;12;11;34;47;19;59;7;56;0;6;72;52;9;53;54;12;1;1;9;9;16;19;21;16;44;43;37;2;0;6;74;51;59;66;4;22;2;0;4
47;3;3;37;14;88;3;2;49;54;42;48;0;0;19;5;23;35;52;41;38;22;24;24;2;12;25;4;5;46;64;59;26;33;44;78;38;69;38;56;34;57;59;36;59;58;59;62;52;55;2;25;0;41;4;45;44;4;4;4;3;96;5;12;12;35;4;33;46;1;54;5;5;67;45;2;23;63;52;21;9;1;12;12;15;16;16;4;37;39;0;0;4;64;47;63;55;6;13;0;0;36
6;3;1;53;7;72;57;27;35;43;25;41;12;1;54;63;15;54;46;26;61;51;42;42;43;24;34;48;3;12;18;31;27;23;59;59;27;32;42;45;38;49;49;53;72;68;85;66;5;52;2;15;6;27;33;45;52;24;26;32;35;68;17;33;33;58;53;66;65;32;4;5;4;93;67;4;13;35;5;1;61;57;5;73;74;88;75;51;58;14;0;0;38;51;68;83;8;2;65;7;0;41
48;3;4;56;9;64;6;94;48;52;32;31;41;1;23;58;36;33;39;42;41;24;23;25;2;22;29;27;46;53;52;5;27;54;45;19;45;31;37;6;39;63;64;66;58;54;6;56;4;38;13;22;9;17;21;27;37;6;7;8;1;27;35;46;43;59;63;54;48;43;56;0;57;55;47;57;5;6;55;43;9;9;1;2;22;26;22;45;46;35;6;3;15;77;51;73;79;39;16;1;64;33
48;3;2;34;19;81;1;4;38;4;24;61;3;1;17;35;35;31;68;38;42;2;19;2;19;14;8;39;3;4;46;58;16;46;35;58;39;65;23;67;23;6;66;4;55;54;61;64;62;64;1;1;0;34;38;35;48;4;4;3;4;95;4;17;16;37;34;44;59;13;57;0;8;33;61;22;62;4;55;67;3;3;5;12;17;17;21;38;29;58;1;0;4;67;61;73;75;6;8;0;0;33
6;3;7;71;11;45;1;31;48;49;31;1;8;1;81;88;2;58;7;14;17;72;56;58;58;46;43;58;2;8;8;14;6;17;76;42;35;16;67;29;41;39;35;72;84;83;91;79;55;55;1;9;9;35;39;5;57;62;61;72;75;41;32;4;44;79;76;71;86;27;28;5;4;85;86;3;24;83;2;13;7;74;79;98;93;1;92;63;85;19;0;0;77;45;35;59;65;4;3;5;0;19
12;3;2;31;2;96;9;6;3;34;2;5;4;1;54;56;12;68;48;5;44;56;72;69;4;5;1;65;1;11;8;13;62;1;58;31;45;14;73;46;32;58;54;31;7;76;83;63;7;74;0;5;1;28;28;28;31;14;12;11;11;86;4;8;8;34;36;29;72;6;55;0;14;6;7;2;34;85;5;12;28;33;43;64;6;74;66;51;52;37;0;0;21;15;33;47;32;7;7;2;0;14
44;3;11;41;5;93;11;4;29;41;27;63;12;1;38;47;21;58;66;3;62;41;37;36;3;13;26;3;4;16;29;45;33;36;42;43;43;33;45;4;46;41;42;42;7;71;75;63;39;47;3;17;4;11;16;21;27;6;7;9;1;77;12;14;14;38;48;2;67;5;5;5;6;87;6;7;4;33;1;21;32;31;3;36;41;46;42;53;53;63;5;0;21;8;73;84;83;8;22;15;0;7
36;3;3;66;13;73;61;7;1;1;1;21;5;1;1;64;23;61;29;25;32;25;14;16;17;9;1;17;8;1;16;21;82;28;21;8;1;12;67;15;1;27;22;29;32;37;53;21;36;46;1;28;2;79;78;78;76;64;55;5;45;71;5;2;21;27;32;31;8;12;63;0;2;84;1;3;45;0;26;6;21;21;23;37;39;52;37;1;51;51;1;0;34;48;2;0;0;1;45;34;0;15
42;3;2;33;3;95;1;3;29;41;26;56;3;95;36;5;1;63;58;14;69;36;34;32;28;0;33;44;1;12;29;45;25;22;52;56;32;46;39;35;35;34;35;35;74;76;84;64;63;7;1;13;1;28;3;36;35;9;8;9;8;87;2;1;1;36;46;21;63;4;46;5;2;85;56;5;52;5;3;22;23;22;22;47;42;46;43;37;44;39;0;0;13;86;67;71;74;3;15;5;0;8
39;3;1;55;32;72;9;2;7;57;58;51;2;1;52;52;2;8;62;1;35;55;47;47;42;18;33;44;0;6;11;13;77;26;47;22;94;9;78;15;58;24;21;4;81;84;79;66;67;71;0;18;1;17;21;25;25;12;13;14;13;81;5;15;15;4;48;11;82;2;2;5;1;93;74;0;54;19;1;0;22;19;18;47;44;49;45;56;3;47;0;0;3;64;58;66;62;0;68;32;0;1
42;3;1;41;11;89;9;3;28;43;27;6;2;93;43;46;35;77;65;12;89;45;45;47;7;46;19;34;0;8;17;28;38;7;34;18;39;3;5;5;49;41;46;28;74;75;76;76;49;63;0;8;0;42;48;68;68;6;6;8;8;92;4;5;6;28;36;13;69;2;42;5;1;85;63;6;15;5;3;7;19;18;17;34;38;42;41;34;21;1;0;0;6;83;63;52;78;3;12;6;0;4
25;3;2;54;0;98;6;1;36;41;27;4;4;1;68;66;14;76;45;11;59;69;55;53;27;29;41;32;0;4;8;11;6;3;65;38;58;19;69;17;43;21;2;58;88;9;98;81;56;61;0;4;1;7;8;11;15;2;2;3;3;92;2;24;25;58;65;18;87;2;29;5;1;95;8;4;45;31;2;21;57;53;51;44;6;72;64;42;54;6;0;0;12;86;84;9;89;3;19;27;0;4
18;3;5;32;4;94;6;3;37;52;33;42;7;1;25;64;32;54;45;19;48;3;28;26;27;25;82;28;3;22;23;32;34;23;6;5;61;49;36;57;41;57;59;41;65;66;78;68;67;69;1;12;1;81;67;61;58;14;1;8;7;94;5;18;15;33;4;26;54;8;54;5;6;76;51;8;32;31;41;28;9;8;8;22;24;25;24;29;21;25;5;4;7;77;51;69;7;4;27;1;0;8
9;3;1;4;16;85;4;5;3;44;24;57;3;1;37;53;6;51;64;29;52;39;33;34;23;3;27;32;1;19;38;47;18;48;51;69;32;49;28;35;44;39;39;47;56;58;57;52;54;65;2;42;1;14;19;23;22;8;9;1;9;74;9;16;16;44;49;4;5;7;55;0;2;84;48;24;56;19;18;65;41;38;34;31;38;45;43;33;55;79;0;0;22;79;76;82;86;1;25;8;0;14
34;3;0;59;3;96;5;4;44;42;22;46;0;0;41;53;13;48;51;1;65;39;27;26;31;24;49;43;1;13;2;35;18;32;42;12;39;3;33;26;26;32;3;6;8;81;88;73;4;52;0;15;0;2;19;22;22;8;6;7;6;9;3;32;34;63;59;73;87;4;31;5;4;35;89;11;58;79;9;2;3;27;25;71;65;67;81;61;84;1;0;0;16;7;52;56;75;1;3;17;0;4
34;3;0;57;4;88;31;4;25;32;2;65;2;1;72;62;18;82;6;8;68;7;62;62;16;0;43;42;0;6;23;27;5;14;45;32;44;17;64;15;45;23;2;47;87;87;88;1;43;43;0;1;1;35;31;32;31;26;2;19;17;78;13;17;18;5;59;15;82;3;33;5;0;97;74;0;62;35;0;1;59;56;52;66;72;85;69;46;52;51;0;0;31;69;77;77;82;1;24;35;0;16
29;3;1;38;12;89;3;1;4;41;26;59;0;0;14;32;37;41;7;54;55;17;17;16;16;11;28;26;3;51;44;55;21;63;33;56;45;62;31;54;28;49;53;45;62;62;64;7;6;55;1;2;0;88;65;53;45;5;3;2;2;97;2;22;2;37;4;32;63;11;61;0;4;58;61;34;8;25;42;56;1;2;4;5;8;8;7;31;0;28;0;0;2;78;56;7;75;3;13;3;0;27
36;3;1;31;3;96;3;1;35;43;28;66;0;0;15;32;8;43;75;57;57;19;19;18;26;9;8;16;3;45;38;59;16;66;35;74;52;8;33;58;38;6;62;39;41;47;36;43;48;57;1;31;0;33;24;22;19;5;3;2;2;93;4;18;16;33;37;31;46;5;49;5;3;64;45;19;74;0;42;5;7;7;7;15;16;16;17;63;41;61;0;0;6;95;63;88;89;1;28;18;0;13
34;3;1;53;6;85;38;3;36;36;24;45;11;1;7;68;2;78;48;1;51;69;66;67;5;24;43;77;2;5;13;19;67;14;56;26;58;11;76;21;35;25;24;51;87;88;93;75;36;43;1;5;4;17;21;28;32;11;12;15;16;78;9;2;22;55;59;24;88;4;25;5;7;82;84;11;69;56;1;6;38;37;38;57;59;71;54;47;43;53;0;0;28;29;78;7;64;7;24;39;26;9
9;3;1;39;2;98;5;2;3;43;25;47;2;79;47;6;5;62;48;17;6;49;44;43;55;21;42;5;1;11;3;35;29;26;61;67;36;36;41;38;38;33;36;43;77;8;8;75;36;6;0;12;0;1;1;18;26;2;2;4;5;83;4;1;11;43;49;28;71;4;44;5;1;83;67;17;55;42;6;0;44;42;39;37;48;52;5;34;56;39;0;0;1;81;78;78;86;4;8;8;0;9
13;3;11;52;1;15;2;1;58;57;41;33;12;1;17;49;2;24;42;77;4;18;18;36;15;15;41;24;19;73;48;59;28;74;35;35;45;48;36;63;56;75;74;58;19;17;14;2;46;49;16;86;0;33;3;41;4;2;2;2;2;95;3;38;35;51;48;56;31;34;52;5;14;64;34;45;37;56;7;41;9;9;11;6;12;16;17;52;28;42;2;0;2;8;5;69;71;16;12;1;1;56
48;3;0;9;0;7;0;1;68;59;42;4;0;0;2;29;45;12;55;1;26;1;0;0;0;14;26;16;6;1;1;1;1;1;7;21;49;52;22;24;49;46;39;1;5;48;56;5;8;0;1;29;2;31;35;36;39;39;39;36;37;0;1;1;1;98;91;1;56;1;65;0;2;54;59;68;29;63;1;1;1;1;2;0;3;5;0;65;7;37;0;0;54;71;83;89;84;2;14;0;0;52
42;3;11;35;6;89;26;2;28;46;26;56;13;1;34;52;38;59;59;26;63;39;35;35;43;23;21;51;5;17;21;33;34;27;52;25;51;26;47;34;49;33;35;52;73;77;84;69;4;46;2;15;5;37;44;48;55;24;25;24;26;81;16;3;25;39;52;15;68;9;4;5;7;86;59;11;31;1;4;7;2;2;21;44;4;44;4;48;48;63;0;4;27;84;74;77;81;2;86;85;0;12
56;3;3;4;2;9;14;12;89;94;95;21;0;0;13;74;75;55;27;2;28;24;22;22;11;12;13;34;5;56;12;15;66;27;44;9;1;21;57;34;89;41;38;38;63;68;72;63;66;6;1;25;1;98;94;84;8;24;2;16;14;88;5;15;11;29;41;26;36;14;62;0;3;77;32;5;43;48;26;28;13;12;12;19;21;24;19;84;3;15;1;0;1;37;24;18;34;3;2;2;0;12
40;3;1;39;47;44;2;2;5;48;39;61;0;0;5;22;15;27;71;6;5;9;1;14;15;1;9;16;4;89;4;54;13;73;15;3;62;5;26;64;44;64;67;41;33;33;21;36;41;4;1;4;0;82;71;58;5;5;4;3;2;95;1;24;21;34;3;45;54;15;6;0;5;27;57;38;94;31;97;1;0;1;2;0;6;6;9;78;42;35;4;0;2;74;58;69;76;3;9;0;0;41
42;3;7;32;99;12;11;14;39;49;31;41;8;1;14;43;8;26;48;81;53;16;2;31;23;16;19;19;13;72;35;57;21;7;42;18;37;45;33;84;78;83;88;56;0;0;0;4;53;52;16;1;1;47;51;54;58;1;9;9;9;82;15;46;32;34;38;36;27;23;53;5;16;47;28;1;7;2;43;41;4;4;4;16;21;24;21;49;25;51;11;1;8;75;56;74;77;2;54;71;33;87
47;3;4;66;4;93;17;1;53;33;22;14;5;1;94;84;73;84;17;2;31;85;79;77;77;7;45;61;0;1;1;1;88;7;68;26;45;4;81;11;24;21;17;63;95;97;94;87;24;23;0;3;1;28;23;4;47;8;6;9;9;92;3;14;18;72;73;41;93;1;4;1;2;87;91;7;29;81;1;6;37;36;37;54;5;67;54;3;4;1;0;0;11;34;51;54;25;4;18;2;0;1
34;3;0;49;3;93;14;6;32;42;25;47;2;1;59;69;8;64;5;15;68;57;47;45;46;0;44;49;0;6;28;36;31;19;7;51;32;35;45;26;4;33;31;51;8;81;9;78;42;55;0;9;1;13;17;3;3;8;1;15;14;77;13;2;21;55;61;28;79;5;34;5;1;87;74;0;36;38;3;19;43;4;36;57;55;63;56;36;65;88;0;0;27;68;84;72;86;1;31;12;0;6
9;3;2;51;4;94;11;2;33;35;24;6;4;1;62;65;3;71;62;4;7;58;56;54;63;75;41;88;0;5;2;29;42;18;61;38;48;31;52;2;36;23;22;5;87;86;91;91;44;66;0;2;1;8;8;15;16;3;3;5;5;83;9;19;21;55;57;24;93;2;21;5;1;9;89;15;6;44;1;0;51;49;48;51;53;57;61;42;51;4;0;0;17;79;89;95;86;6;9;5;0;3
39;3;3;39;19;84;1;1;4;44;29;52;5;1;2;34;17;41;64;48;75;21;2;2;21;22;32;29;4;38;32;53;11;6;28;65;39;69;26;5;39;59;58;42;55;53;52;46;4;4;2;32;0;6;5;4;5;0;0;0;0;96;3;2;19;4;4;39;62;6;46;5;4;79;61;3;59;15;31;17;6;5;6;12;15;14;19;47;22;4;1;0;3;87;72;89;87;4;2;1;0;11
36;3;6;36;37;6;19;26;27;42;26;49;8;1;53;61;17;66;5;21;43;63;66;76;36;25;5;41;3;19;27;33;61;29;56;17;66;15;68;39;58;46;45;44;59;56;75;48;45;55;5;54;7;43;5;52;54;64;65;61;59;59;32;33;27;34;4;32;42;28;68;0;7;76;4;7;45;23;14;25;8;81;86;43;51;73;49;47;43;53;32;1;63;6;69;73;72;3;42;1;1;15
25;3;7;43;4;93;5;1;33;51;29;43;8;1;42;56;17;43;46;4;43;43;35;35;32;28;35;27;4;22;29;37;33;45;54;63;41;37;46;44;47;46;47;47;58;59;56;55;6;62;3;31;2;31;31;32;32;12;11;1;9;81;9;21;19;43;49;37;52;8;6;0;9;67;5;28;43;0;22;22;36;34;32;4;46;52;49;55;66;54;3;0;17;8;58;75;72;9;13;14;45;24
18;3;5;35;27;76;5;4;38;51;33;41;7;1;23;59;22;39;46;31;33;24;28;3;2;18;25;29;5;32;29;49;2;29;6;1;14;89;23;81;39;74;8;43;41;42;41;45;6;7;5;5;1;46;42;44;49;9;7;7;7;92;4;23;19;37;42;35;47;12;59;0;9;66;46;9;29;33;71;8;8;7;8;23;26;26;24;38;18;26;3;2;7;62;49;71;6;5;21;6;0;21
1;3;0;51;66;47;2;1;98;85;92;43;0;0;9;4;65;3;51;71;31;18;14;21;12;3;39;14;3;81;54;57;36;48;28;34;65;48;42;31;8;35;35;47;34;31;22;34;51;51;2;68;0;95;7;63;78;11;7;6;7;94;1;28;22;35;4;33;46;17;52;5;2;63;45;0;32;69;62;35;7;8;1;5;8;8;7;69;8;31;0;0;4;79;47;48;59;7;5;0;0;3
36;4;1;41;56;27;43;45;37;5;31;41;1;1;3;45;16;38;43;64;35;3;38;56;27;19;3;3;1;51;48;55;36;6;38;24;55;33;49;46;68;57;55;59;29;29;4;28;22;19;1;85;1;37;44;52;55;75;78;82;8;28;63;5;39;42;53;43;9;57;84;0;1;78;9;37;5;15;44;72;48;49;5;33;4;53;38;45;49;56;1;1;85;52;74;73;71;9;1;1;71;87
6;4;4;46;2;54;28;53;36;53;32;33;6;1;4;57;29;41;39;4;31;4;35;42;3;31;33;31;4;32;32;38;31;38;59;4;4;36;43;63;53;75;73;56;49;48;55;45;4;39;4;56;5;57;62;63;65;79;76;7;66;51;54;53;44;5;45;58;29;55;76;0;4;81;34;17;21;38;17;4;57;63;68;57;57;63;57;62;67;15;0;0;59;48;42;75;67;4;22;19;0;39
36;4;0;23;4;95;6;1;35;45;29;63;0;0;21;32;18;53;71;43;81;27;29;28;37;11;25;39;1;36;27;36;33;43;34;83;44;44;48;61;39;61;64;35;48;56;5;53;48;53;1;25;0;25;33;27;28;7;8;6;6;91;2;13;1;25;34;21;47;4;51;5;1;8;43;5;41;0;28;16;8;7;8;2;23;24;2;51;2;46;0;0;12;78;6;71;73;1;32;5;0;23
6;4;7;26;6;77;64;9;25;39;21;5;9;99;72;58;22;87;41;14;48;81;94;97;61;33;53;69;2;11;6;6;1;8;64;59;82;5;1;47;6;63;58;29;7;73;92;59;52;53;1;7;7;54;54;59;56;68;6;59;52;7;13;1;9;25;35;19;52;11;53;5;5;87;47;16;21;33;4;11;1;1;1;79;85;1;81;47;47;11;1;3;54;32;53;47;51;7;2;15;0;1
12;4;4;45;56;53;5;9;41;54;35;41;5;1;22;53;19;28;55;44;41;21;2;26;16;12;3;24;5;43;32;5;18;35;47;4;27;51;29;88;44;81;88;51;36;33;42;29;63;64;5;62;1;31;32;39;45;8;7;8;9;88;9;35;3;45;43;48;45;27;6;0;9;48;46;25;35;73;49;17;11;1;9;27;32;33;33;53;5;43;3;4;11;4;45;52;52;5;16;4;1;59
21;4;1;47;2;98;2;1;39;55;33;27;3;1;36;76;13;51;36;17;34;35;28;27;35;55;17;77;1;13;18;29;25;12;77;39;22;45;31;46;31;5;5;52;7;72;84;62;65;7;0;9;0;49;43;45;38;4;3;3;2;97;3;21;21;52;59;38;66;8;43;5;1;9;62;8;22;6;1;19;14;11;9;31;29;28;25;19;1;26;0;0;3;66;59;61;66;2;16;17;0;24
54;4;0;33;44;65;2;0;37;33;22;75;0;0;16;13;8;39;87;42;72;22;27;32;16;52;1;29;2;53;42;51;27;34;18;15;52;32;49;48;3;42;47;41;54;48;46;59;33;29;1;24;0;0;0;1;14;0;0;1;1;97;1;2;18;34;33;36;64;8;42;5;4;46;65;17;85;13;48;33;4;5;7;7;11;13;11;76;18;22;1;0;4;72;83;83;75;2;13;7;0;13
18;4;3;49;1;96;3;12;48;49;3;32;5;1;35;65;6;46;47;27;6;34;27;26;34;28;5;37;2;2;27;44;13;38;46;72;27;65;25;51;31;5;52;53;69;71;72;7;39;39;1;14;0;34;27;26;26;6;4;3;3;88;5;2;2;54;57;45;68;11;46;5;2;9;66;13;29;67;17;21;12;11;9;28;26;26;3;3;8;32;0;0;7;68;64;63;77;6;12;12;0;11
36;4;2;32;17;83;2;9;33;46;3;63;3;1;16;26;17;46;73;51;92;21;19;2;14;15;16;27;3;44;49;6;14;56;28;38;46;5;2;47;53;44;47;46;4;47;47;54;31;28;2;43;1;2;16;13;13;8;6;4;4;7;13;29;24;35;41;31;5;13;47;5;3;78;48;43;45;21;28;32;1;1;9;14;16;16;18;48;17;63;5;0;17;87;85;98;93;2;28;35;0;59
42;4;2;58;3;93;18;2;37;32;2;26;4;94;96;85;22;87;26;6;37;91;82;79;56;1;73;76;0;3;3;7;88;13;69;38;58;1;88;17;27;18;18;56;96;97;96;82;36;39;0;3;1;9;19;24;26;4;7;8;8;89;2;19;22;64;65;35;91;1;15;1;1;89;88;5;32;73;1;5;56;57;58;9;75;87;84;28;57;4;0;0;17;33;64;52;34;5;12;43;0;1
6;4;9;49;1;68;43;32;44;5;33;28;1;1;5;7;19;48;29;32;37;53;5;53;34;36;45;38;4;19;19;26;4;3;62;36;43;27;52;5;41;6;58;53;63;66;7;64;4;4;2;19;5;34;46;56;57;3;36;4;37;65;21;3;28;53;58;46;54;3;51;5;7;78;52;5;11;73;13;17;52;6;63;6;53;58;52;61;68;18;1;7;38;49;39;43;68;4;35;5;0;41
42;4;4;38;13;89;3;1;54;56;46;49;5;1;14;43;9;39;59;62;47;17;17;17;18;16;32;22;6;56;28;48;19;64;3;6;46;7;27;59;59;67;66;44;37;42;36;52;4;4;3;45;0;4;36;36;49;3;3;2;3;95;3;24;2;36;42;35;34;1;47;5;4;79;33;26;53;0;4;36;6;6;6;13;15;15;16;54;37;51;4;0;3;92;54;73;79;2;3;3;0;13
29;4;16;35;3;95;6;3;35;44;27;47;18;99;27;55;24;47;51;24;55;3;28;27;21;17;18;36;1;24;23;36;21;32;54;39;3;51;29;6;26;61;63;37;62;62;7;55;73;71;3;12;1;15;26;31;3;2;3;3;2;95;3;15;14;38;41;32;63;8;49;5;16;77;61;15;4;48;19;18;1;9;8;22;23;25;24;42;18;22;0;0;4;71;59;81;76;23;12;7;4;24
25;4;5;31;5;9;8;12;35;55;37;5;6;1;35;47;18;45;51;42;48;4;38;38;25;1;3;24;4;3;28;37;39;46;53;39;52;3;47;45;62;47;48;38;48;52;48;45;36;43;2;24;2;38;46;49;55;24;25;24;25;71;22;18;14;31;42;28;36;1;69;0;7;68;33;7;53;0;16;37;44;41;38;42;51;59;51;54;64;57;5;1;26;79;56;73;73;2;39;41;0;1
